mean_force,std_dev,range,skewness,kurtosis,time_to_peak,velocity_rms,acceleration_rms,jerk_rms,subject,trial,force_column
36.80198208929292,47.78632584060685,142.58610978787874,0.8597523877000728,-0.8314083844424589,0.47,5.941048240172664,1.8350971924219175,0.9946438990794526,S01,S01_0016_Gait_f_1,Force_Z
6.630982425252519,25.65047273365099,98.2727963333333,2.0818558683878488,2.8788797214618143,0.57,5.677637808972103,3.382322291684237,2.872056503783853,S01,S01_0016_Gait_f_2,Force_Z
31.17325102818182,42.884490441729334,135.4976153030303,0.9520385110732628,-0.6901983978694739,0.43,5.521022368520049,1.764752866829702,0.9823806502500415,S01,S01_0017_Gait_f_1,Force_Z
21.982046996363643,34.70272108244848,123.67268872727277,1.5651390556957618,1.2634730420490818,0.54,6.853654731110657,4.179150602427279,3.5443304887286566,S01,S01_0017_Gait_f_2,Force_Z
42.81407860222222,56.10315812393154,165.31011894949492,0.8614295213438452,-0.868040274460899,0.44,6.932013008646373,2.128934807010415,1.1669237318134131,S01,S01_0018_Gait_f_1,Force_Z
1.7788613235353492,25.709379474996865,108.32288736363647,1.3406066092176876,1.4736716784436288,0.54,5.0277463691773505,2.8736532448649754,2.446080887035601,S01,S01_0018_Gait_f_2,Force_Z
21.870975902525252,35.037333233239266,125.20208057575758,1.230454803316718,0.04661328165619061,0.42,4.535287334288907,1.6219220619963994,1.0973212385171307,S01,S01_0019_Gait_f_1,Force_Z
14.121787389090919,30.521720753063345,107.29961409090913,2.000184977027895,2.3355880245398124,0.53,6.189365526900845,3.53593600924363,2.958191694248314,S01,S01_0019_Gait_f_2,Force_Z
22.984432596060596,35.429998420989044,125.73692666666665,1.1238628822719294,-0.20885143358699843,0.44,4.715960017129528,1.5821783844247082,0.9504888194614982,S01,S01_0021_Gait_f_1,Force_Z
20.0913331969697,34.367414556647695,125.24913021212122,1.8287989558780142,2.1200838917394407,0.54,6.466229227905825,3.304233899212871,2.6776464537850466,S01,S01_0021_Gait_f_2,Force_Z
26.41079895969697,39.36630168307043,130.99819832323232,1.1559680894460014,-0.19315398355778735,0.44,5.171105395103046,1.8156247016060865,1.1389489075404136,S01,S01_0022_Gait_f_1,Force_Z
15.670506305252525,32.35977339669628,117.27719483838383,2.060005746517623,2.7045821222084756,0.55,6.907128161757924,4.148672022513062,3.557896355895551,S01,S01_0022_Gait_f_2,Force_Z
34.652063365454545,43.357812358332644,130.50087624242423,0.8468361561367593,-0.7638418140776926,0.42,5.577641108456691,2.0911797570384265,1.5263704474958548,S02,S02_0002_Gait_f_1,Force_Z
6.502998379393936,20.467432303772082,73.13573054545455,1.644671521304965,1.2263626751199395,0.55,3.977235346935126,2.535892271851166,2.2400332629465276,S02,S02_0002_Gait_f_2,Force_Z
28.499469825252522,36.16626442098427,102.26744911111118,0.7871581800399707,-1.0607463702405164,0.43,4.21168905411244,1.3481248852197625,0.8498325974502655,S02,S02_0003_Gait_f_1,Force_Z
11.14147237494949,22.498456209010897,77.0981451515151,1.8462240581985003,1.7751494837363726,0.56,4.561007689918659,2.913990821773907,2.5552285954767107,S02,S02_0003_Gait_f_2,Force_Z
29.414462585151515,36.386971808274076,99.00976593939401,0.6739447385242986,-1.3372170126710456,0.45,4.357392015241449,1.437117629748302,0.8940054648201017,S02,S02_0004_Gait_f_1,Force_Z
6.339444376868686,21.35653282284952,77.03380588888886,1.9804534780284044,2.322617821821588,0.57,4.753181970161777,2.9323655560737296,2.4989666983245065,S02,S02_0004_Gait_f_2,Force_Z
13.250143197575758,19.822122750630008,73.30246992929293,0.9681300769632348,-0.5481773946737332,0.45,2.7027401703283824,1.0152439576459291,0.7123698864304225,S02,S02_0005_Gait_f_1,Force_Z
22.381296640000006,35.059860780583946,124.38641722222226,1.6000401817516061,1.4869369324120028,0.57,6.034698430769266,3.1727229210244996,2.7096595584538847,S02,S02_0005_Gait_f_2,Force_Z
17.414093392727274,23.687286293758035,79.43138999999994,0.8995463543744361,-0.8474565518071069,0.44,2.9873460443710855,1.1085964967915003,0.7548764138557826,S02,S02_0006_Gait_f_1,Force_Z
18.424977776363633,31.861218086423538,110.39146063636365,1.7250647462045394,1.669365069495818,0.55,6.829303310385625,4.481409414685791,3.958607429567764,S02,S02_0006_Gait_f_2,Force_Z
12.790084441515148,20.079661646891275,70.75404557575762,1.0391640502208062,-0.5460091871106387,0.42,2.8536042284477685,1.1223570277194292,0.8038828477521996,S02,S02_0007_Gait_f_1,Force_Z
26.49654188878789,39.44213020425226,140.7891510909091,1.418402443394651,1.0510157574420225,0.53,7.0176529782573125,3.502217724520283,2.898582237349842,S02,S02_0007_Gait_f_2,Force_Z
9.559604075858587,18.30456180332692,82.94442529292928,0.9472547629669787,0.06831477090089022,0.41,2.9565726524830285,1.7167421205872455,1.4812467985872424,S02,S02_0008_Gait_f_1,Force_Z
20.413223481919193,33.582985900046886,119.17773656565657,1.736117917789758,1.8340608829583562,0.53,5.674402316098173,2.605795110450893,2.107645502085824,S02,S02_0008_Gait_f_2,Force_Z
2.036690457979794,14.778582457697404,60.76108736363633,1.808010284720606,2.413709754729579,0.15,3.0930213292548334,1.7601065419377375,1.5016242336693009,S02,S02_0009_Gait_f_1,Force_Z
37.84638556747475,53.621341355951024,176.9366555252526,1.145550262638664,0.10438688062647428,0.53,10.166490839865455,6.446535514777262,5.676803941589464,S02,S02_0009_Gait_f_2,Force_Z
15.772528164949495,24.318437626858884,85.8033667676767,1.406756429738464,0.5856600218168446,0.41,3.2917135076791935,1.1845093247713756,0.7935387183207465,S02,S02_0010_Gait_f_1,Force_Z
24.02289052555555,36.71014068170787,128.5752669393939,1.4574735633934182,1.0575949019312771,0.53,6.598146628993531,3.40684227316701,2.849735713687044,S02,S02_0010_Gait_f_2,Force_Z
20.830044626666673,28.296624963549263,93.0889511919192,1.1398376530759902,-0.05097020500467542,0.44,3.6469450131167704,1.2585042626641212,0.8260908231529438,S02,S02_0011_Gait_f_1,Force_Z
13.86310245444444,27.05214126627281,93.35708222222223,1.8595948768502597,1.9377911717361123,0.57,5.565307624604155,3.6680585578570484,3.257073865449388,S02,S02_0011_Gait_f_2,Force_Z
13.338315540909086,21.739224040488317,87.31960663636364,1.1316239921235571,-0.09061413722134803,0.42,3.121249412392056,1.5414735407887048,1.2857553925165677,S02,S02_0012_Gait_f_1,Force_Z
16.268425282525254,31.178791829594612,110.5823722525253,1.9525149817895229,2.34714494889075,0.54,6.737485669986552,4.314147640831977,3.8286923795351706,S02,S02_0012_Gait_f_2,Force_Z
15.812849173333333,23.580635696662792,89.19713009090913,1.0424230459134796,-0.32106353738646565,0.42,3.1985550376954333,1.4039726354776982,1.1237295580279787,S02,S02_0013_Gait_f_1,Force_Z
11.974141155454546,26.28786048583046,95.6827136666667,2.079280997699821,2.81242686250079,0.55,4.95676622092217,2.599590567744527,2.22402505706361,S02,S02_0013_Gait_f_2,Force_Z
17.321763136464654,24.87730758222028,85.67680368686868,1.2422977879770063,0.17186488410974787,0.43,3.2408797430100993,1.1457341755261035,0.7751865468240928,S02,S02_0014_Gait_f_1,Force_Z
14.977781968585852,27.9264505951048,100.06551191919178,1.9078822768900685,2.2579038890199206,0.55,5.156520572102491,2.5852280159708383,2.126151112618356,S02,S02_0014_Gait_f_2,Force_Z
2.8132965572727278,16.699232943780025,71.91966291919195,-0.3972439312932733,0.6277282656713692,0.38,3.258073772286185,1.8824587167769862,1.5880584408849516,S02,S02_0015_Gait_f_1,Force_Z
32.735550836767686,45.68383638242703,154.76720347474748,1.2314481599485474,0.42630281800950787,0.52,7.67862788571978,3.7827810465084393,3.0641118401020435,S02,S02_0015_Gait_f_2,Force_Z
11.03302716111111,18.84572474571709,72.46666988888884,1.1692824659375207,-0.008468006452625243,0.41,2.6306002831694766,1.0202959143529822,0.7195915692325207,S02,S02_0016_Gait_f_1,Force_Z
22.558570358888893,35.802216350888905,126.0611274444444,1.574486166577845,1.3753127896139175,0.52,6.419225192316652,3.063491557416064,2.4417662404777127,S02,S02_0016_Gait_f_2,Force_Z
19.552219736969697,26.846294043650815,85.75947832323233,1.0165044211497163,-0.4702864940889704,0.42,3.657097861754587,1.3605245401682877,0.9064798621117944,S02,S02_0017_Gait_f_1,Force_Z
13.89686959494949,26.503987029912242,90.46793975757586,1.8405090389587146,1.8300085328639577,0.53,5.889045250526586,3.9452341888538274,3.492348103981083,S02,S02_0017_Gait_f_2,Force_Z
12.348973985454545,20.52417431391665,80.81151351515152,1.3684394333141758,0.605085813933552,0.42,2.8737672124180698,1.1868349086384684,0.8886036057748694,S02,S02_0018_Gait_f_1,Force_Z
19.875674445757586,32.432051728494045,112.62517067676771,1.6174242240547545,1.3998102687794605,0.54,5.614528189495653,2.9159626961062215,2.445680625691047,S02,S02_0018_Gait_f_2,Force_Z
9.831635401919193,19.328819747646346,85.50847481818181,0.9546584032693949,-0.0053668579514023484,0.45,3.139014077460712,1.7195750864948878,1.4714533047814258,S02,S02_0019_Gait_f_1,Force_Z
15.79555767595959,29.90156311747876,106.12634396969698,1.9380710212786845,2.336642905138648,0.57,5.66624834231651,2.883335364159279,2.3550407230309385,S02,S02_0019_Gait_f_2,Force_Z
27.184425211313137,40.54357906791508,148.03760126262623,1.2686573430205417,0.23410089206932483,0.42,5.319326273477946,1.935181764122946,1.3745629922614202,S03,S03_0002_Gait_f_1,Force_Z
30.18437635757575,45.51104811875828,158.12324548484844,1.3948894984141873,0.7987398833691821,0.53,8.535329411314773,5.4073937721339425,4.7104288543768185,S03,S03_0002_Gait_f_2,Force_Z
28.562516495050513,42.846128915731526,145.2512276666666,1.2523457082409981,0.10485817524302732,0.44,5.321003642322525,1.7129055452275979,1.1109651760687445,S03,S03_0003_Gait_f_1,Force_Z
30.446051360000002,45.049791092983845,155.29702018181814,1.3410922971231853,0.6591957570177933,0.54,7.550768575959851,4.202325107075757,3.542861046366433,S03,S03_0003_Gait_f_2,Force_Z
36.18065253181818,51.832527425404386,168.4698403636363,1.2457593457821214,0.23563523291299182,0.43,6.9162027459523925,2.1746268999006513,1.2397399679810146,S03,S03_0004_Gait_f_1,Force_Z
12.07002739454545,28.643401839216967,103.70325490909092,2.0590543427780883,2.6436212520331797,0.53,5.72646069307043,3.2721500655627587,2.7537199330947373,S03,S03_0004_Gait_f_2,Force_Z
19.502989034646465,33.79764626518075,146.87725353535347,1.4494034189927432,0.9503200403828891,0.44,5.230909227074646,2.5266579089254657,2.0737575785042424,S03,S03_0005_Gait_f_1,Force_Z
33.97904906868686,49.83962020235289,171.1436001717171,1.2726134883295117,0.4734914191178845,0.54,9.976169919762395,6.679675545387116,5.884182234485445,S03,S03_0005_Gait_f_2,Force_Z
21.608990775858583,37.3302377912894,146.01910368686862,1.4992005155793549,0.9080100955683301,0.43,5.133582375178571,1.949252799443632,1.4590326162845555,S03,S03_0006_Gait_f_1,Force_Z
28.40114461515153,43.02410883015197,148.80622400000001,1.4147192552004786,0.8504886931820517,0.54,8.20897186342472,5.311229165653011,4.650575587066378,S03,S03_0006_Gait_f_2,Force_Z
19.34645943333333,32.6363703138078,125.9458439090909,1.4875696874097257,0.8991992490282987,0.42,4.5900842824714285,1.6259695824736287,1.0553294404483153,S03,S03_0007_Gait_f_1,Force_Z
35.93742930999999,48.846901045882824,158.5411275757576,1.0616945539998093,-0.1394178345536612,0.52,8.529939843498656,5.444962465757682,4.709462075412218,S03,S03_0007_Gait_f_2,Force_Z
25.613339952424244,39.37400764463043,140.21531150505052,1.340775117123675,0.40284057545989915,0.42,5.245465809328692,1.814089087017151,1.1778921430593847,S03,S03_0008_Gait_f_1,Force_Z
31.543185248383846,45.90028590770414,157.3867585353536,1.2848155695310872,0.5582015963808153,0.53,7.333135070603876,3.553580940049386,2.8680400501035743,S03,S03_0008_Gait_f_2,Force_Z
27.684711087272706,40.9222479338578,140.6201293131312,1.3844520302979897,0.6633673970449832,0.43,5.815471809633188,1.9557605964281393,1.148172823299711,S03,S03_0009_Gait_f_1,Force_Z
21.291309411616172,35.99782846500048,126.13729408080856,1.6667601669103913,1.5373360860582208,0.53,5.986396152163843,2.9063753724585513,2.327883374661039,S03,S03_0009_Gait_f_2,Force_Z
36.530182848080806,51.891570378878555,165.87335621212125,1.178610710747244,0.03583926978296148,0.45,7.03243327828534,2.3426017116424696,1.3951264819755334,S03,S03_0010_Gait_f_1,Force_Z
11.58551104080808,26.618958572491735,95.31321689898994,1.942754058425108,2.2050622035302094,0.56,5.6181631239453145,3.660442336011744,3.2234671074018015,S03,S03_0010_Gait_f_2,Force_Z
36.02002605777778,50.55256163984406,165.19595067676767,1.2189448068182098,0.19907029855091807,0.42,6.8072844899675085,2.173607565529407,1.3015254743855196,S03,S03_0011_Gait_f_1,Force_Z
1.3719538277777799,25.40092257995449,116.69935691919305,0.6377258627274526,0.761632996312331,0.46,5.279025868640166,3.440165244942047,3.00127538139525,S03,S03_0011_Gait_f_2,Force_Z
23.65182000131313,37.74533352819545,144.3372253939393,1.4629874184451437,0.8198589242471814,0.45,5.2927022240763595,1.973495067797291,1.3928422026421519,S03,S03_0012_Gait_f_1,Force_Z
23.404552359898968,37.576730122564705,122.01748696969692,1.3716434051645707,0.4062719608629264,0.56,6.516600954205454,4.102968658662245,3.57028374895848,S03,S03_0012_Gait_f_2,Force_Z
11.067554443737379,28.00284792115729,118.20875827272732,1.512822826290335,1.4350107045464675,0.45,4.5073730019262825,1.9672209596099333,1.504500390023202,S03,S03_0013_Gait_f_1,Force_Z
33.27169229404039,49.350398900846976,167.34743842424243,1.2700196086015678,0.429818792428347,0.55,8.560474431890905,4.9602633779329315,4.1916175310776085,S03,S03_0013_Gait_f_2,Force_Z
9.317893748787878,26.107553245335282,107.5848970909091,1.1749025933734305,0.7810687768439335,0.45,4.072739761701986,1.7675071938377758,1.359235006045372,S03,S03_0014_Gait_f_1,Force_Z
31.88540713212121,47.62307933158662,165.89272209090902,1.334647389339343,0.6942308740605809,0.55,8.262469376328156,4.455409251596259,3.684816303050017,S03,S03_0014_Gait_f_2,Force_Z
21.992642039393946,36.57446784491184,139.67378254545451,1.5569543377683983,1.075067618053545,0.44,5.272894397353424,1.9199424491573647,1.2700154656061147,S03,S03_0015_Gait_f_1,Force_Z
25.13939280919192,40.16708207839663,136.34977875757573,1.4507170985616453,0.8486808355166171,0.55,6.306730759873803,3.0732592185849446,2.4401983099805356,S03,S03_0015_Gait_f_2,Force_Z
10.873649180808082,26.60862308788769,112.57668866666666,1.3894049786530729,1.125540661956789,0.44,4.162601457207196,1.7251127198906846,1.2557328125580363,S03,S03_0016_Gait_f_1,Force_Z
29.656456700303057,45.290596965676855,158.47681757575768,1.4327370600386031,0.9656584006030884,0.54,7.566779684123619,3.8758523136069214,3.1145795249951203,S03,S03_0016_Gait_f_2,Force_Z
26.389604281010094,40.55532892537027,141.5446402222222,1.4176522596209977,0.6656559183637878,0.44,5.565260549617213,1.865926339853548,1.160062671671031,S03,S03_0017_Gait_f_1,Force_Z
12.896936940404055,29.420393075806643,107.56860536363638,1.9664496233630462,2.3775048073725547,0.54,5.291710796075301,2.641395435138043,2.113563876947484,S03,S03_0017_Gait_f_2,Force_Z
23.338798728585854,38.313153956369966,147.9823288888889,1.4913842299704436,0.8847274119602742,0.44,5.435510446869692,2.118940991741044,1.5547689115054513,S03,S03_0018_Gait_f_1,Force_Z
17.479520564343435,33.00914851351917,113.39929911111112,1.798272782357028,1.7357443044456264,0.55,7.191954136706534,4.948821786905183,4.374890436131463,S03,S03_0018_Gait_f_2,Force_Z
35.67788058050505,51.7660884776125,166.87102278787881,1.2177197651063985,0.11642679787243138,0.44,7.1702645431097505,2.431251674688635,1.4406373635415253,S03,S03_0019_Gait_f_1,Force_Z
12.023898678484846,27.552124775809133,100.07471458585857,1.9138173994136605,2.1534492852732567,0.54,5.338598938212923,3.14818318481995,2.678041265604807,S03,S03_0019_Gait_f_2,Force_Z
24.562753479898994,38.66532104806878,140.10311728282832,1.409768541734583,0.6162050622183837,0.44,5.262726332216635,1.7485503480676288,1.0533508683371775,S03,S03_0020_Gait_f_1,Force_Z
17.44847850090909,33.424112827594676,120.56840422222221,1.9577663488618928,2.477368033344643,0.55,6.232794113081418,3.3490317997386847,2.8284435430117147,S03,S03_0020_Gait_f_2,Force_Z
31.74687401171717,47.94249320630016,158.23696756565653,1.3674651271395217,0.564708784560978,0.44,6.645905523486736,2.160898471762845,1.2387896121722748,S03,S03_0021_Gait_f_1,Force_Z
6.892075238181828,25.498448509880095,104.96676493939388,1.7007408170164862,1.9468150734537595,0.53,4.509020016137928,2.2313711100478875,1.8310122414077297,S03,S03_0021_Gait_f_2,Force_Z
22.72239676545454,37.68341647690143,144.3528978787879,1.5964915652109146,1.2903879547094341,0.44,5.447138890462304,1.8965561787253926,1.241559013803684,S03,S03_0022_Gait_f_1,Force_Z
23.767284652727266,37.90274464144454,133.35442087878783,1.5284241447395985,1.1596520861939101,0.54,6.531688866967753,3.5941605941639185,3.0267782225728985,S03,S03_0022_Gait_f_2,Force_Z
41.76857767646464,53.74737486794214,171.25601533333324,0.9753854364909815,-0.3535746960899,0.45,7.772124623412356,2.703173873782269,1.6865762423139545,S04,S04_0002_Gait_f_1,Force_Z
18.207577617373737,29.348516944211497,113.8990062525253,1.5758575680317835,1.1483600281957056,0.8,4.4202285078013634,1.672511166259085,1.141226572141509,S04,S04_0002_Gait_f_2,Force_Z
33.31287702222222,44.257501190541696,139.3763034444444,1.0748367473279803,-0.14731133673852348,0.46,6.088691286538055,2.0255989349325465,1.2475680512885785,S04,S04_0003_Gait_f_1,Force_Z
10.725260630000012,23.643247844431944,116.21165033333256,1.8450502793735404,2.4391648357659443,0.83,4.385501850696666,2.164078488509888,1.7116485369873362,S04,S04_0003_Gait_f_2,Force_Z
19.16506808101009,27.385464476823653,104.97300711111112,1.1578261547521462,-0.010534323112329158,0.45,3.8704482753642475,1.705416908370867,1.2903258305116112,S04,S04_0004_Gait_f_1,Force_Z
5.094252589696957,20.770042930733947,92.54626914141343,1.3372970113042941,1.1010160060613279,0.49,4.89168992379138,3.3656934179620817,2.8749537158031138,S04,S04_0004_Gait_f_2,Force_Z
27.457519623030294,37.607771695922054,120.13033278787886,1.1601495249022906,0.043235806668958876,0.46,5.304962801652068,1.8360916677291748,1.111576488178252,S04,S04_0005_Gait_f_1,Force_Z
2.111840981212127,18.262646445599433,85.56704599999998,0.7072151052704931,1.0807650987127184,0.81,3.555823395528052,1.9604146750420792,1.5658876961362946,S04,S04_0005_Gait_f_2,Force_Z
19.087551389393933,29.264484536587638,109.85099072727283,1.5780846869069785,1.2634994608324073,0.45,4.504293859874538,1.6376979859841883,1.0352381173735223,S04,S04_0006_Gait_f_1,Force_Z
5.323532620909089,19.40870006987491,76.27352157575766,1.4004643757265232,1.0204381522037922,0.58,4.059030691998638,2.506068226820834,2.035910341569673,S04,S04_0006_Gait_f_2,Force_Z
26.56382620555555,36.429694041405575,122.60595388888889,1.2883026159567346,0.4734829972609904,0.45,5.197673511404997,1.7554905029636956,1.1516334664406542,S04,S04_0007_Gait_f_1,Force_Z
4.9180513544444455,20.183943645112176,87.91644522222221,1.1752890896403296,0.9976685370164597,0.82,3.380022075319511,1.603492426324631,1.2298225513895236,S04,S04_0007_Gait_f_2,Force_Z
33.30741566222221,44.13235401787527,132.86645133333315,0.9739730884462684,-0.5303372818056538,0.45,5.778679309796447,2.098187854174348,1.422688090438646,S04,S04_0008_Gait_f_1,Force_Z
15.968219312222214,27.665197215947405,110.56824355555612,1.7893181776249163,1.95983713055623,0.81,4.526919835307602,1.7300350067683274,1.15811161114385,S04,S04_0008_Gait_f_2,Force_Z
23.752965382727265,33.480103909103825,115.74427233333333,1.194561010755279,0.13254883777869564,0.43,4.887175927079977,1.8294513866309148,1.181735906447141,S04,S04_0009_Gait_f_1,Force_Z
1.2824702560606105,18.85983576486021,101.09587299999946,0.024173002746519366,1.064675651047442,0.77,4.388994870692345,2.915520360556034,2.4726058172616843,S04,S04_0009_Gait_f_2,Force_Z
43.72390241363636,57.83362086129914,181.03562854545459,0.9894741982369636,-0.3939610943412033,0.47,8.882245213263634,3.55159971576174,2.5886153479311527,S04,S04_0010_Gait_f_1,Force_Z
17.859362957272722,29.362760642663144,112.63678400000009,1.61939135951653,1.288324817658852,0.83,4.557332266149129,1.7988195282809447,1.278470231802137,S04,S04_0010_Gait_f_2,Force_Z
35.97113628393939,47.400353850286415,143.47302363636365,0.9515197004008533,-0.5556238840993535,0.46,6.239327554799369,2.2384144543480033,1.5103319463383984,S04,S04_0011_Gait_f_1,Force_Z
18.772558511818183,30.742880308606235,114.53428078787833,1.7756636872474179,2.0032165098169976,0.82,5.149283109279878,1.7875565414217922,1.088107617610199,S04,S04_0011_Gait_f_2,Force_Z
24.904697233535344,34.48727816629462,114.26214584848479,1.2299449720838767,0.27862475596012004,0.45,5.009487602994251,1.8174912301014456,1.1514419553151403,S04,S04_0012_Gait_f_1,Force_Z
1.570733694444443,18.45029731988237,82.77395421212236,0.4128629484813976,0.7900687455481958,0.81,3.773890614577438,2.193870025103228,1.7572209005191795,S04,S04_0012_Gait_f_2,Force_Z
18.58696549808081,27.634106557302424,101.31727694949498,1.5069912871478504,1.0081880105348544,0.43,3.9695186824101043,1.3676975290129187,0.8234375223760151,S04,S04_0013_Gait_f_1,Force_Z
3.0563616801010145,18.44839793705876,78.00173517171723,0.50393597690541,0.32027077021432326,0.47,3.72093003291168,2.272114936373934,1.8498472905069065,S04,S04_0013_Gait_f_2,Force_Z
27.83807115696969,37.646028131121376,126.57213045454537,1.2023134969065274,0.3097652678250453,0.44,5.5869542327736905,1.9260565247592438,1.166749810559379,S04,S04_0014_Gait_f_1,Force_Z
11.380903357878775,24.03107163849042,108.56807260606197,1.836442929992852,2.2362960517943122,0.8,4.209803241864444,1.8950853632468558,1.4142085920442649,S04,S04_0014_Gait_f_2,Force_Z
31.25525083272727,42.21624435563099,132.95622954545453,1.1104590179711846,-0.10315396828241852,0.43,5.837262149844013,1.9949488972306275,1.281586656224877,S04,S04_0015_Gait_f_1,Force_Z
15.188447643232319,26.374759631238838,110.35722481818183,1.7267052188194463,1.753182961928732,0.8,4.312752345319713,1.7068238594727194,1.1242454320261295,S04,S04_0015_Gait_f_2,Force_Z
